date,day_number,active_users,avg_data_per_user,peak_hour_traffic,video_streaming,voice_calls,iot_devices,network_load,packet_loss,latency_ms
2026-06-23,1269,1042,2.23,1949.81,1148.01,97.73,433,32.37,4.41,80.67
2026-06-24,1270,1180,3.15,3500.35,1833.87,65.37,454,80.66,2.22,70.2
2026-06-25,1271,1619,2.51,4138.15,2173.57,149.97,281,82.32,0.15,41.03
2026-06-26,1272,1695,1.72,3297.64,2246.62,109.32,149,88.99,3.54,29.4
2026-06-27,1273,1960,2.15,4746.18,3071.26,133.07,350,37.27,0.1,99.34
2026-06-28,1274,1863,0.69,1465.62,623.99,95.04,215,71.15,0.95,62.96
2026-06-29,1275,1102,3.6,4084.7,2332.01,95.73,215,93.33,4.13,68.98
2026-06-30,1276,1395,2.25,3357.63,1907.45,113.98,144,54.65,0.22,76.3
2026-07-01,1277,1816,1.67,3056.76,1941.95,128.99,409,48.1,0.19,88.77
2026-07-02,1278,1864,1.02,1851.8,769.97,186.09,73,67.06,4.36,25.52
2026-07-03,1279,1388,3.88,5454.59,2634.3,51.19,152,33.42,0.81,99.76
2026-07-04,1280,1932,2.73,4477.81,2298.44,127.74,156,53.5,0.23,64.26
2026-07-05,1281,1526,4.92,7446.93,3920.52,116.71,331,76.51,1.95,63.44
2026-07-06,1282,1220,1.42,1446.47,639.99,153.79,450,69.51,1.71,65.02
2026-07-07,1283,1936,4.1,8647.1,3740.38,136.41,146,82.35,0.95,32.07
2026-07-08,1284,1549,0.87,1315.05,691.9,111.94,435,32.94,2.11,31.62
2026-07-09,1285,1555,2.39,3867.74,1992.68,175.13,319,69.32,4.97,24.89
2026-07-10,1286,1267,1.65,1767.8,1110.25,155.26,433,44.0,3.31,23.98
2026-07-11,1287,1238,2.17,3011.85,1850.85,92.18,331,85.27,4.94,65.27
2026-07-12,1288,1128,0.52,567.94,334.06,76.42,252,61.42,3.55,84.97
2026-07-13,1289,1334,2.46,3486.66,2414.77,126.79,211,62.82,3.89,19.6
2026-07-14,1290,1389,3.42,4288.82,1933.63,96.83,333,61.19,0.84,59.6
2026-07-15,1291,1852,2.58,5667.19,3172.29,50.18,451,89.03,2.48,96.47
2026-07-16,1292,1077,2.08,1859.05,901.11,123.88,204,54.0,1.45,12.81
2026-07-17,1293,1488,2.32,3253.42,1731.65,78.83,89,79.18,3.38,25.64
2026-07-18,1294,1785,4.84,10240.28,5022.6,148.77,475,88.23,3.74,47.59
2026-07-19,1295,1498,2.29,2847.92,1739.13,64.81,180,37.84,4.75,69.82
2026-07-20,1296,1684,4.6,6689.16,4667.51,66.48,110,38.23,3.47,21.88
2026-07-21,1297,1859,0.93,1713.66,1067.02,188.9,400,33.34,4.89,69.55
2026-07-22,1298,1903,2.63,5313.37,2254.21,174.79,404,45.25,1.45,38.84
2026-07-23,1299,1753,1.75,3546.69,1634.43,57.39,194,36.99,0.06,69.96
2026-07-24,1300,1334,1.38,2082.12,1369.17,199.89,213,41.39,4.77,84.06
2026-07-25,1301,964,3.39,3101.31,1412.15,168.27,122,49.4,0.36,11.7
2026-07-26,1302,1161,2.41,2271.48,1260.44,131.42,490,46.71,4.71,69.66
2026-07-27,1303,869,1.58,1378.27,635.16,149.11,427,83.3,2.51,83.93
2026-07-28,1304,1068,1.03,958.63,527.34,52.76,88,68.76,2.93,33.7
2026-07-29,1305,865,3.39,3120.71,1257.51,106.15,337,59.57,4.37,49.87
2026-07-30,1306,1162,2.56,3477.0,1528.25,157.44,112,89.1,4.87,37.33
2026-07-31,1307,1114,0.85,787.17,328.37,73.23,420,51.33,4.07,46.99
2026-08-01,1308,1129,2.46,2655.36,1296.51,168.06,429,72.21,1.4,32.7
2026-08-02,1309,1637,1.12,1704.81,1184.82,117.01,80,87.38,2.1,77.34
2026-08-03,1310,1572,1.95,3616.34,2368.09,86.22,142,72.44,4.62,60.9
2026-08-04,1311,874,4.83,4546.1,1854.0,196.58,214,35.93,2.66,43.51
2026-08-05,1312,1773,2.68,4451.69,2799.08,65.62,180,68.69,0.24,20.1
2026-08-06,1313,1417,0.69,1166.75,729.04,86.88,393,75.98,0.16,66.82
2026-08-07,1314,960,1.38,1105.88,478.81,138.09,459,44.06,2.49,81.01
2026-08-08,1315,1113,1.71,2198.34,1277.1,126.14,303,33.44,4.76,49.78
2026-08-09,1316,1252,0.62,881.36,489.51,79.79,330,52.08,3.64,12.75
2026-08-10,1317,1959,4.59,9774.86,5509.94,64.49,127,42.89,0.82,15.22
2026-08-11,1318,1746,0.75,1565.65,641.56,188.01,270,41.58,0.94,25.53
2026-08-12,1319,1597,3.77,5590.47,2600.04,85.75,364,78.79,1.76,84.91
2026-08-13,1320,1479,0.81,1124.23,740.09,188.47,328,50.25,2.4,26.79
2026-08-14,1321,802,3.07,2354.38,1167.01,190.61,383,76.03,0.14,87.83
2026-08-15,1322,1434,2.03,3259.41,1542.63,121.31,192,50.79,3.47,59.94
2026-08-16,1323,1064,2.33,2940.05,2009.05,63.14,355,54.6,0.03,40.55
2026-08-17,1324,1091,4.41,4520.55,2725.54,158.7,328,91.94,1.8,56.95
2026-08-18,1325,801,1.28,870.18,383.21,185.44,121,66.11,2.23,62.38
2026-08-19,1326,1469,0.72,1114.73,629.26,50.42,50,55.76,1.65,81.66
2026-08-20,1327,1863,1.56,2763.7,1822.96,172.28,464,50.38,0.08,69.91
2026-08-21,1328,1582,1.82,2633.51,1754.85,95.3,316,74.74,4.55,78.28
2026-08-22,1329,1106,2.12,2361.93,1103.96,76.98,168,68.9,0.78,17.49
2026-08-23,1330,1516,2.71,4014.56,2100.79,70.37,196,55.26,1.6,80.82
2026-08-24,1331,1293,2.75,3059.97,1309.4,84.81,168,53.28,4.16,34.61
2026-08-25,1332,1334,3.04,3497.11,2052.25,101.21,381,34.88,3.41,59.58
2026-08-26,1333,1019,3.43,3572.29,1609.61,145.47,399,63.29,0.6,34.44
2026-08-27,1334,878,4.26,3442.79,2079.96,62.27,71,81.48,1.5,40.01
2026-08-28,1335,1311,1.39,1924.69,1332.18,180.58,248,94.41,3.27,20.89
2026-08-29,1336,1107,1.5,1866.87,1090.78,70.13,342,59.58,4.03,60.62
2026-08-30,1337,1483,4.8,6257.64,4277.75,155.35,460,68.75,0.74,88.6
2026-08-31,1338,1127,2.5,2969.86,1341.7,122.84,369,84.52,4.86,23.35
2026-09-01,1339,1606,3.93,6252.0,2860.13,80.84,216,55.93,0.28,29.17
2026-09-02,1340,1680,2.38,4023.18,2389.86,78.82,421,40.83,0.58,28.42
2026-09-03,1341,923,4.67,5120.98,3566.06,121.83,423,39.96,0.15,38.82
2026-09-04,1342,1639,3.3,5913.43,2498.95,133.92,373,62.93,4.54,60.44
2026-09-05,1343,1405,2.3,3103.99,1505.85,130.14,354,30.28,0.29,88.2
2026-09-06,1344,930,2.02,1856.35,1206.42,69.64,386,50.28,3.78,27.71
2026-09-07,1345,1123,2.39,2975.0,1252.8,85.61,246,35.7,3.32,33.65
2026-09-08,1346,1712,1.58,3054.49,1918.06,97.28,321,54.81,1.41,74.04
2026-09-09,1347,1762,3.15,5037.26,2207.21,141.83,374,72.37,0.61,89.73
2026-09-10,1348,1170,4.58,6133.91,4138.53,183.36,96,30.12,2.76,83.69
2026-09-11,1349,1148,2.78,3569.02,2261.39,58.83,241,64.39,3.84,80.0
2026-09-12,1350,1254,4.81,6188.98,2859.22,103.67,92,49.29,0.94,66.29
2026-09-13,1351,1272,1.09,1244.84,819.31,82.48,212,42.07,1.19,31.87
2026-09-14,1352,1148,2.45,3179.44,1782.74,180.96,158,73.78,3.43,18.48
2026-09-15,1353,1913,2.47,4360.71,2005.86,92.06,75,36.34,4.06,79.54
2026-09-16,1354,921,2.38,1834.24,1001.92,116.3,145,88.67,0.03,15.47
2026-09-17,1355,1768,2.24,3640.19,2464.43,146.87,451,45.05,0.61,21.92
2026-09-18,1356,1208,0.58,600.13,416.28,164.44,140,92.85,4.8,40.07
2026-09-19,1357,1650,1.16,2023.36,1288.76,97.02,346,61.52,4.04,55.39
2026-09-20,1358,1758,1.68,3396.88,1479.83,178.3,500,31.42,4.72,69.92
2026-09-21,1359,1443,3.23,4473.95,2176.57,146.45,55,65.55,1.55,68.02
2026-09-22,1360,1145,1.96,2437.9,1001.93,189.8,495,42.69,1.06,13.1
2026-09-23,1361,855,4.57,3566.24,1879.91,135.24,125,38.72,3.63,24.21
2026-09-24,1362,1795,1.11,2058.23,988.69,112.95,179,50.54,0.34,76.25
2026-09-25,1363,1110,4.6,5063.39,3296.76,99.78,350,67.58,4.39,10.89
2026-09-26,1364,1804,4.59,9737.64,4520.93,157.76,278,49.12,3.79,52.57
2026-09-27,1365,1637,3.7,7197.52,3115.26,182.22,212,73.78,0.5,64.48
2026-09-28,1366,846,3.85,3615.47,1751.92,175.9,259,89.45,4.74,51.43
2026-09-29,1367,1688,1.8,2881.2,1837.75,196.53,477,42.31,2.75,72.8
2026-09-30,1368,810,0.55,491.97,322.64,186.39,100,78.05,0.62,58.38
2026-10-01,1369,978,4.39,4470.62,2825.58,85.53,197,31.12,3.77,64.72
2026-10-02,1370,1843,1.52,3272.26,2267.22,108.71,160,34.96,4.04,27.1
2026-10-03,1371,1196,4.02,4168.1,2415.6,115.85,114,57.43,0.82,73.13
2026-10-04,1372,1024,0.66,567.59,361.86,185.12,365,92.04,1.87,64.65
2026-10-05,1373,1773,3.56,6150.6,3109.49,94.47,480,56.67,1.93,86.98
2026-10-06,1374,853,3.78,3447.99,1426.06,58.97,389,78.89,4.66,79.81
2026-10-07,1375,827,4.62,3069.3,1333.56,60.62,69,85.41,1.24,40.95
2026-10-08,1376,1796,2.78,4922.39,3223.3,65.26,236,91.86,1.17,24.64
2026-10-09,1377,1236,2.43,3055.41,1871.98,103.04,149,41.11,0.82,16.81
2026-10-10,1378,1768,2.69,4885.24,2981.55,105.64,408,73.48,4.61,10.36
2026-10-11,1379,1918,1.05,1822.1,943.88,169.74,243,49.57,3.68,40.35
2026-10-12,1380,1443,3.6,4218.03,2536.84,115.66,251,42.63,4.28,91.71
2026-10-13,1381,1502,0.64,1013.0,499.15,142.48,99,75.82,4.85,98.65
2026-10-14,1382,1374,1.97,2753.45,1631.02,76.42,139,73.89,4.23,53.02
2026-10-15,1383,1354,1.83,2516.28,1337.43,69.01,499,85.4,4.71,42.22
2026-10-16,1384,1225,4.16,5336.1,2778.29,177.85,187,71.84,3.4,86.66
2026-10-17,1385,1409,0.8,1016.19,496.04,198.95,133,73.25,0.32,47.89
2026-10-18,1386,1415,2.0,3220.03,2161.85,71.48,269,46.17,4.25,30.7
2026-10-19,1387,944,1.46,1261.86,509.81,52.91,355,89.18,4.78,93.89
2026-10-20,1388,1728,4.37,6786.69,2769.92,117.61,127,77.99,2.64,12.44
2026-10-21,1389,1291,3.6,4827.67,2834.8,89.98,151,74.97,1.37,19.36
2026-10-22,1390,1675,1.39,2654.93,1555.56,155.63,96,78.02,0.2,47.61
2026-10-23,1391,957,0.8,624.08,398.38,158.59,363,34.29,3.46,45.45
2026-10-24,1392,887,2.94,3048.2,1629.01,154.5,284,76.87,4.97,35.14
2026-10-25,1393,1233,4.78,6422.46,4437.07,159.13,172,43.09,1.03,32.75
2026-10-26,1394,1523,1.88,2806.35,1213.54,130.79,79,74.11,4.98,87.91
2026-10-27,1395,1454,1.39,2176.5,980.25,70.16,53,84.23,3.57,39.5
2026-10-28,1396,1101,2.28,2870.35,1552.74,143.72,182,82.73,2.2,58.57
2026-10-29,1397,1114,0.92,888.01,519.93,51.54,225,30.97,0.2,35.44
2026-10-30,1398,1816,2.6,4105.57,2261.21,93.43,338,47.12,1.93,42.04
2026-10-31,1399,873,2.9,2753.99,1797.03,183.72,184,49.44,1.19,52.7
2026-11-01,1400,1234,3.96,5820.04,3647.66,60.24,311,73.44,3.27,99.44
2026-11-02,1401,1419,1.96,2521.94,1499.54,89.36,103,36.25,0.31,64.05
2026-11-03,1402,837,3.32,2500.63,1522.69,89.14,156,45.63,2.33,72.21
2026-11-04,1403,993,4.45,3597.24,2233.85,156.85,441,75.65,0.2,68.89
2026-11-05,1404,1249,0.95,1251.1,749.92,178.48,358,80.25,2.08,88.43
2026-11-06,1405,1981,4.11,9761.09,6647.67,167.67,487,83.65,0.42,62.55
2026-11-07,1406,1218,3.45,4599.79,2539.42,67.71,166,75.18,0.65,98.35
2026-11-08,1407,1864,0.91,1945.19,1070.89,160.79,186,35.91,1.12,84.83
2026-11-09,1408,1574,4.87,7307.56,3853.3,80.8,379,49.04,3.61,98.59
2026-11-10,1409,1699,3.78,6643.53,3738.74,175.92,440,87.52,0.9,33.97
2026-11-11,1410,1253,2.0,2136.05,1151.6,135.9,330,37.31,4.77,62.61
2026-11-12,1411,1701,2.87,4168.04,1948.3,197.32,280,70.17,3.15,57.56
2026-11-13,1412,1909,2.42,4092.21,1639.93,173.77,79,69.09,2.12,61.68
2026-11-14,1413,816,2.37,1939.86,932.88,104.13,201,33.29,4.4,93.65
2026-11-15,1414,1477,2.25,3055.08,1816.06,87.42,364,37.11,4.0,20.35
2026-11-16,1415,1867,3.53,7561.03,4917.88,127.43,428,41.8,3.3,68.64
2026-11-17,1416,1143,1.06,1251.97,516.07,194.62,191,30.21,1.18,10.77
2026-11-18,1417,1731,2.29,4472.49,1999.25,166.15,487,41.35,1.7,16.33
2026-11-19,1418,1520,3.11,4032.44,1919.63,150.17,132,83.96,3.11,35.55
2026-11-20,1419,1990,4.99,10780.79,4446.15,141.79,129,55.49,0.87,16.03
2026-11-21,1420,1674,3.96,6354.2,3121.42,198.68,438,75.41,4.54,41.05
2026-11-22,1421,1608,2.14,2834.42,1781.24,87.9,163,80.15,3.11,52.37
2026-11-23,1422,1099,3.42,4494.58,3118.49,164.6,166,36.55,3.87,47.08
2026-11-24,1423,1139,3.71,3594.99,1949.79,189.23,52,90.37,0.13,31.16
2026-11-25,1424,1493,4.02,6317.56,2972.55,149.57,271,60.45,1.7,53.19
2026-11-26,1425,1238,2.72,3682.35,2345.0,169.29,80,70.38,3.52,38.59
2026-11-27,1426,1758,3.01,5513.12,3032.61,169.96,355,42.12,1.24,88.06
2026-11-28,1427,1043,4.06,3661.5,1791.19,117.62,151,57.95,4.05,95.51
2026-11-29,1428,1950,4.88,9546.0,4602.43,78.91,223,66.57,4.41,10.55
2026-11-30,1429,1469,3.02,3767.78,2388.0,74.75,309,40.52,3.28,37.2
2026-12-01,1430,932,2.7,2505.84,1222.14,184.92,185,77.93,0.87,45.07
2026-12-02,1431,1744,3.2,4571.52,2920.87,148.28,378,34.06,3.12,19.14
2026-12-03,1432,1527,2.17,3146.73,1271.65,180.7,402,83.57,0.71,22.34
2026-12-04,1433,1889,2.18,4931.36,2518.84,139.58,268,79.84,3.75,31.71
2026-12-05,1434,1894,4.89,7512.83,4791.88,82.8,331,78.95,2.66,85.19
2026-12-06,1435,848,2.29,1800.48,913.42,130.65,456,93.26,4.07,19.49
2026-12-07,1436,1543,0.77,1043.59,659.75,134.99,393,53.61,2.0,79.59
2026-12-08,1437,1052,4.33,5318.62,3520.6,148.88,190,81.49,0.01,45.12
2026-12-09,1438,1054,1.94,2180.58,1036.8,55.06,475,46.81,1.04,97.44
2026-12-10,1439,1690,2.57,4885.36,3276.03,91.84,468,50.97,4.38,96.03
2026-12-11,1440,1216,4.63,4807.41,2670.56,169.7,109,39.26,3.28,68.04
2026-12-12,1441,1040,2.03,2112.66,1209.86,132.16,455,88.33,3.31,21.47
2026-12-13,1442,1030,4.84,4735.67,2782.19,63.83,308,88.03,3.49,87.79
2026-12-14,1443,1583,1.21,2142.73,1323.42,181.55,185,37.92,0.1,88.01
2026-12-15,1444,902,0.85,846.46,540.11,50.13,284,68.46,3.89,59.65
2026-12-16,1445,1538,3.77,5236.62,3162.38,189.71,215,83.66,4.94,73.84
2026-12-17,1446,842,0.95,911.59,366.33,127.94,395,93.11,3.38,40.73
2026-12-18,1447,1515,1.63,2271.26,1281.05,155.24,263,72.32,2.81,19.6
2026-12-19,1448,991,1.72,1525.59,726.82,127.61,261,30.17,2.43,41.07
2026-12-20,1449,1567,2.55,3629.43,2480.34,130.24,390,36.09,5.0,32.84
2026-12-21,1450,1697,2.42,4918.66,2878.27,172.56,361,68.47,4.62,44.06
2026-12-22,1451,1161,3.74,4401.3,2274.19,178.3,209,77.32,2.55,14.43
2026-12-23,1452,1850,1.13,2046.12,1364.24,59.13,62,84.43,0.19,33.66
2026-12-24,1453,1566,4.0,7214.62,4998.36,191.87,321,51.5,1.97,53.27
2026-12-25,1454,1480,2.75,4362.2,1905.57,135.56,377,79.72,0.8,88.58
2026-12-26,1455,1639,2.67,3753.82,1606.45,95.92,357,45.8,1.68,13.67
2026-12-27,1456,1296,1.58,2405.49,1647.46,154.04,304,39.8,4.8,98.21
2026-12-28,1457,1094,3.97,3568.14,2069.0,192.23,369,55.35,1.66,38.22
2026-12-29,1458,1439,0.7,968.83,568.78,155.29,390,91.6,2.0,95.29
2026-12-30,1459,1140,1.2,1629.73,1055.08,59.9,179,86.19,1.19,59.77
2026-12-31,1460,1597,3.62,6138.66,2571.54,135.56,173,68.38,2.58,96.0
2027-01-01,1461,1651,4.66,7278.06,5080.46,88.98,404,35.6,1.64,30.29
2027-01-02,1462,810,4.35,4204.32,1870.48,116.09,212,36.54,3.46,88.84
2027-01-03,1463,1199,1.04,1354.67,588.62,142.81,351,67.87,3.23,64.02
2027-01-04,1464,1369,1.96,2826.69,1827.07,69.21,268,33.88,2.19,94.91
2027-01-05,1465,1423,3.13,4561.04,2852.76,114.29,400,69.58,3.1,77.77
2027-01-06,1466,1175,2.15,2645.55,1268.11,179.12,422,83.92,0.41,21.0
2027-01-07,1467,849,1.34,1007.41,609.65,141.86,129,48.98,1.58,27.4
2027-01-08,1468,1839,2.22,4398.82,2564.92,97.35,75,64.39,4.95,98.7
2027-01-09,1469,1082,0.88,1081.87,567.78,110.32,371,53.54,1.66,19.11
2027-01-10,1470,1892,2.46,4956.58,2392.16,141.39,142,81.23,3.7,72.96
2027-01-11,1471,1494,4.4,6810.78,4614.42,134.58,365,75.19,2.91,20.31
2027-01-12,1472,913,3.19,3331.74,1802.53,116.36,118,41.52,0.82,53.01
2027-01-13,1473,1276,4.17,5365.73,2279.89,103.78,221,36.96,1.97,52.12
2027-01-14,1474,1753,1.4,2169.18,1049.96,54.52,324,84.91,2.19,39.13
2027-01-15,1475,1979,0.56,1011.46,642.05,74.13,288,43.33,2.22,96.89
2027-01-16,1476,1411,4.51,5584.56,3172.78,126.6,335,94.6,3.08,77.71
2027-01-17,1477,1549,3.87,6790.22,3953.0,53.21,303,62.74,1.64,44.49
2027-01-18,1478,1792,2.79,5225.27,3164.71,164.76,419,70.06,4.85,15.56
2027-01-19,1479,1414,3.08,4548.63,1872.13,114.47,194,34.59,0.47,43.5
2027-01-20,1480,1045,0.76,877.24,378.78,138.7,366,71.24,1.89,40.26
2027-01-21,1481,1784,4.74,8831.64,4548.8,94.99,313,76.72,1.24,16.75
2027-01-22,1482,1583,4.23,6555.25,3322.71,156.02,410,43.09,2.15,36.16
2027-01-23,1483,1017,1.03,882.89,445.72,94.31,369,69.98,1.49,90.45
2027-01-24,1484,1189,3.76,5098.77,2252.9,152.04,85,71.38,1.21,85.22
2027-01-25,1485,1280,0.98,1490.01,855.96,146.02,176,90.75,1.9,28.43
2027-01-26,1486,1345,3.4,4588.89,2302.19,144.83,472,59.86,4.32,58.96
2027-01-27,1487,1365,1.39,1934.52,1270.16,173.47,237,41.48,2.12,76.34
2027-01-28,1488,1843,3.51,7444.38,3367.23,179.4,352,61.04,1.73,63.67
2027-01-29,1489,1257,4.01,5974.66,2556.45,68.49,323,89.65,4.66,76.43
2027-01-30,1490,1359,1.52,2160.16,1211.64,81.9,311,43.55,2.57,62.65
2027-01-31,1491,1653,4.62,7218.39,3839.33,78.8,107,71.9,1.87,22.39
2027-02-01,1492,1934,3.14,5805.01,3103.9,84.57,403,50.41,2.99,44.08
2027-02-02,1493,1956,0.82,1773.92,717.98,122.96,74,48.24,4.76,82.84
2027-02-03,1494,1598,3.64,6046.4,3671.65,183.2,313,91.18,1.62,17.89
2027-02-04,1495,1288,2.17,2694.89,1173.76,149.15,278,63.36,2.65,45.41
2027-02-05,1496,1458,1.62,2115.95,883.07,155.78,476,52.21,5.0,19.62
2027-02-06,1497,1265,2.1,2218.58,1224.68,136.98,291,31.88,3.86,77.79
2027-02-07,1498,1824,0.76,1126.39,535.23,166.04,141,30.88,1.25,65.73
2027-02-08,1499,1673,3.61,6505.59,2988.68,122.99,129,76.67,2.18,89.64
2027-02-09,1500,1365,1.16,1789.44,1190.34,155.03,439,34.33,4.65,77.41
2027-02-10,1501,1863,0.71,1370.62,618.38,131.17,204,50.81,3.36,47.6
2027-02-11,1502,1328,2.55,3727.14,2247.02,171.31,330,73.15,4.52,50.0
2027-02-12,1503,1833,2.04,3465.38,1484.53,97.84,248,77.93,3.6,42.6
2027-02-13,1504,1830,4.05,7934.5,5403.52,113.3,488,37.76,4.25,76.8
2027-02-14,1505,1295,1.56,1839.08,986.04,99.32,368,83.7,4.71,25.45
2027-02-15,1506,1288,3.23,3809.01,2517.47,185.55,366,72.08,2.34,31.65
2027-02-16,1507,1700,2.58,3741.55,1957.42,181.94,453,61.6,2.21,80.82
2027-02-17,1508,1370,4.82,6070.3,3445.8,128.49,297,74.6,3.66,89.13
2027-02-18,1509,1710,3.64,5245.58,2529.44,145.49,121,68.37,2.66,24.34
2027-02-19,1510,1608,3.13,5662.33,3711.12,84.21,338,34.23,3.82,57.74
2027-02-20,1511,1761,1.62,2975.08,2013.72,150.14,308,67.91,3.33,21.64
2027-02-21,1512,891,2.86,2971.91,2007.9,89.88,294,93.07,2.52,26.75
2027-02-22,1513,1506,4.92,7959.99,5496.83,154.48,487,69.85,2.85,92.16
2027-02-23,1514,1619,1.78,2568.99,1641.52,78.0,227,52.99,1.25,59.22
2027-02-24,1515,861,3.18,2403.39,1028.0,75.08,262,88.05,0.2,90.0
2027-02-25,1516,1444,0.78,1112.5,588.52,53.38,80,49.59,3.77,69.29
2027-02-26,1517,1643,2.02,3664.43,2199.46,159.55,58,91.47,0.1,52.96
2027-02-27,1518,1328,1.02,1528.02,622.3,111.3,343,69.06,0.75,85.62
2027-02-28,1519,987,1.34,1169.54,636.18,189.48,299,52.68,4.9,96.78
2027-03-01,1520,1318,3.17,4522.49,2242.79,73.75,481,62.35,2.46,35.01
2027-03-02,1521,1640,3.1,4917.59,3187.28,190.05,85,45.8,0.93,48.08
2027-03-03,1522,1659,1.47,1963.97,872.41,175.71,276,88.06,0.55,40.26
2027-03-04,1523,1898,3.69,7759.06,4124.35,127.79,273,53.06,4.16,98.97
2027-03-05,1524,1372,1.1,1237.47,725.43,175.11,449,65.25,1.89,86.48
2027-03-06,1525,1856,1.2,1956.71,848.99,143.96,231,41.68,2.41,15.58
2027-03-07,1526,1296,3.16,4038.02,2448.18,104.22,491,93.3,1.72,40.71
2027-03-08,1527,1571,4.71,7189.9,3437.52,100.19,165,36.01,2.63,48.11
2027-03-09,1528,1735,0.73,1063.32,454.55,133.86,241,91.19,2.22,99.3
2027-03-10,1529,1250,4.22,5238.87,2106.52,140.9,441,83.71,3.75,55.49
2027-03-11,1530,1029,4.41,3811.53,2546.09,136.57,289,85.83,1.36,23.89
2027-03-12,1531,948,3.96,3401.27,1982.41,99.02,321,70.58,4.24,94.08
2027-03-13,1532,1702,2.2,3383.95,1511.88,72.46,235,37.49,1.54,98.0
2027-03-14,1533,1033,3.47,3239.92,2191.41,162.46,387,34.0,1.12,15.33
2027-03-15,1534,1519,1.93,2870.85,1152.18,68.11,471,89.7,0.74,34.9
2027-03-16,1535,1847,4.35,9534.06,4889.61,144.53,292,88.48,1.48,70.26
2027-03-17,1536,1374,0.91,1394.48,585.93,169.62,233,51.85,1.32,65.92
2027-03-18,1537,1597,0.54,859.18,524.13,98.51,496,70.34,4.71,42.11
2027-03-19,1538,1793,1.78,2848.33,1353.9,170.18,304,52.7,0.38,30.35
2027-03-20,1539,1559,3.29,5014.88,2708.39,73.57,82,45.45,3.58,45.36
2027-03-21,1540,1295,0.59,841.89,382.56,114.28,414,60.17,3.69,27.04
2027-03-22,1541,838,4.65,4126.58,2164.41,85.9,57,82.5,1.0,92.75
2027-03-23,1542,1763,2.45,3649.5,2230.46,193.79,347,68.54,2.61,87.01
2027-03-24,1543,1889,1.67,2865.13,1455.47,57.31,114,74.09,1.4,30.02
2027-03-25,1544,1622,4.97,8052.73,4540.69,142.23,244,70.4,2.04,62.29
2027-03-26,1545,1025,2.0,1933.95,1180.31,86.11,239,68.08,1.66,99.36
2027-03-27,1546,1009,0.58,484.5,245.92,57.17,334,81.7,0.84,46.63
2027-03-28,1547,1883,4.68,9009.41,6157.11,87.09,454,78.53,1.66,19.15
2027-03-29,1548,1204,1.86,2123.59,1301.13,157.69,337,32.6,2.93,60.43
2027-03-30,1549,1818,1.45,2434.22,1527.45,168.66,418,82.62,3.63,36.21
2027-03-31,1550,2000,3.31,7037.16,4404.24,157.24,319,49.3,1.1,61.03
2027-04-01,1551,1665,1.35,1980.98,1113.55,120.21,373,91.12,3.11,45.01
2027-04-02,1552,917,1.8,1393.32,731.62,52.68,385,30.72,4.74,83.72
2027-04-03,1553,1089,4.46,4163.2,2367.39,199.88,455,35.77,1.6,62.11
2027-04-04,1554,1008,2.81,2661.2,1748.46,194.96,303,77.33,1.11,26.02
2027-04-05,1555,945,3.04,2716.52,1831.31,190.74,297,87.92,2.92,33.22
2027-04-06,1556,1616,0.62,941.76,609.3,147.02,162,55.74,2.02,84.36
2027-04-07,1557,1789,2.86,5904.24,2924.44,50.78,363,68.18,0.0,35.06
2027-04-08,1558,1428,3.06,3640.72,1841.27,67.97,117,90.46,4.25,13.53
2027-04-09,1559,1542,0.61,1061.27,436.83,131.28,372,38.62,3.7,35.49
2027-04-10,1560,967,3.04,2484.53,1005.66,125.87,424,92.13,1.56,32.14
2027-04-11,1561,961,2.57,2507.95,1608.93,156.25,404,84.01,3.47,60.51
2027-04-12,1562,1666,3.18,4799.43,2741.06,60.92,209,72.68,4.14,18.96
2027-04-13,1563,1163,1.01,1139.17,669.45,178.95,69,49.13,4.78,34.4
2027-04-14,1564,1398,1.3,1745.49,935.02,172.39,318,81.44,1.07,63.0
2027-04-15,1565,1267,1.16,1421.66,611.18,187.12,97,93.43,1.56,84.79
2027-04-16,1566,1256,3.4,3775.38,2348.95,147.83,413,41.82,2.22,15.37
2027-04-17,1567,1400,1.48,1887.31,1083.23,87.85,82,64.68,4.05,76.51
2027-04-18,1568,1594,2.63,4520.57,3130.38,121.6,333,92.35,1.08,98.13
2027-04-19,1569,1486,0.55,738.78,510.87,113.28,430,39.05,2.11,10.44
2027-04-20,1570,870,1.11,839.31,479.85,153.55,279,73.5,2.34,11.23
2027-04-21,1571,1236,2.93,4021.15,2083.77,96.18,57,68.21,4.06,65.64
2027-04-22,1572,1196,3.53,3529.74,1746.16,54.16,291,81.56,1.68,61.43
2027-04-23,1573,937,4.86,5306.23,2738.19,131.33,411,81.37,2.63,35.88
2027-04-24,1574,1565,2.54,4406.25,2135.3,176.03,411,52.0,4.72,96.16
2027-04-25,1575,1341,0.64,705.23,402.36,181.38,107,55.66,1.18,88.17
2027-04-26,1576,1026,2.86,2523.54,1170.55,63.3,379,78.36,0.18,38.31
2027-04-27,1577,1396,2.13,2510.04,1054.0,190.99,197,82.75,0.94,85.34
2027-04-28,1578,1697,0.88,1259.01,716.2,195.35,314,45.13,3.53,58.9
2027-04-29,1579,1293,2.59,2827.87,1450.43,118.95,93,39.62,3.95,49.43
2027-04-30,1580,1140,3.04,3169.94,2098.9,114.16,86,84.62,3.6,32.39
